PROVINCIA;CANTÓN;MES;DIA;HORA;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
9;0920;6;6;20;2;0;2;2;3;4
9;0912;6;6;20;2;0;2;2;3;4
9;0911;6;6;21;2;0;1;1;1;4
9;0916;6;7;0;1;0;2;2;3;4
12;1210;6;7;0;2;0;1;1;1;4
23;2302;6;7;1;1;2;1;3;3;7
9;0916;6;7;1;2;0;1;1;7;4
7;0714;6;7;3;2;0;1;1;7;4
9;0910;6;7;5;2;0;0;0;3;4
9;0911;6;7;6;1;0;2;2;6;4
12;1208;6;7;7;1;1;0;1;7;4
24;2403;6;7;7;2;0;0;0;3;4
9;0902;6;7;8;2;0;2;2;7;4
9;0925;6;7;11;2;0;0;0;3;7
9;0911;6;7;11;2;0;1;1;6;4
12;1208;6;7;12;1;0;1;1;1;4
12;1207;6;7;14;1;0;2;2;3;7
9;0919;6;7;14;2;0;1;1;6;4
1;0103;6;7;17;2;0;1;1;7;4
1;0102;6;7;18;2;0;1;1;7;4
9;0925;6;7;18;2;0;2;2;3;4
24;2402;6;7;18;2;0;0;0;3;4
24;2402;6;7;19;1;0;1;1;3;7
12;1203;6;7;19;2;0;2;2;3;7
9;0922;6;7;19;2;0;1;1;7;4
9;0902;6;7;20;2;0;1;1;3;4
9;0901;6;7;22;2;0;1;1;4;4
9;0910;6;1;2;2;0;0;0;7;4
17;1703;6;1;6;2;1;0;1;7;4
12;1210;6;1;8;2;0;0;0;3;7
9;0906;6;1;9;1;0;0;0;7;4
9;0914;6;1;12;2;0;0;0;3;4
24;2402;6;1;12;2;0;2;2;3;7
24;2401;6;1;12;2;0;2;2;3;4
9;0906;6;1;13;2;0;0;0;4;4
24;2402;6;1;13;1;0;1;1;5;4
13;1306;6;1;15;2;0;0;0;7;4
9;0920;6;1;16;2;0;1;1;3;7
12;1208;6;1;18;1;0;1;1;7;4
1;0102;6;1;19;2;0;0;0;3;7
17;1703;6;2;5;2;0;1;1;5;4
12;1201;6;2;5;2;1;0;1;3;4
7;0701;6;2;6;2;0;1;1;6;4
7;0710;6;2;6;2;0;0;0;3;7
12;1210;6;2;9;2;0;1;1;3;4
13;1301;6;2;10;2;0;0;0;3;4
1;0103;6;2;11;2;0;1;1;3;7
13;1321;6;2;12;2;0;1;1;7;4
13;1309;6;2;13;2;0;3;3;3;7
12;1207;6;2;14;1;0;2;2;1;4
9;0906;6;2;15;1;0;1;1;7;4
1;0101;6;2;16;2;0;0;0;7;4
24;2401;6;2;16;2;0;2;2;5;4
9;0916;6;2;17;1;0;1;1;3;4
12;1207;6;2;19;2;0;0;0;7;4
9;0921;6;2;20;2;0;2;2;3;4
9;0906;6;3;2;2;1;0;1;1;4
23;2302;6;3;6;2;1;0;1;7;4
9;0906;6;3;6;2;1;0;1;1;4
9;0920;6;3;7;2;0;1;1;2;5
9;0916;6;3;7;1;0;1;1;4;4
9;0906;6;3;8;1;0;1;1;1;4
9;0902;6;3;10;2;1;0;1;3;7
9;0916;6;3;11;2;0;0;0;4;4
12;1210;6;3;12;2;0;2;2;3;4
9;0906;6;3;15;1;0;0;0;3;7
13;1306;6;3;17;2;0;1;1;3;7
12;1204;6;3;19;2;0;3;3;3;4
7;0709;6;3;19;2;0;0;0;3;4
9;0918;6;4;7;2;0;1;1;1;4
1;0108;6;4;11;2;0;0;0;2;5
13;1301;6;4;12;2;1;0;1;3;7
9;0924;6;4;13;2;0;1;1;6;4
9;0916;6;4;18;2;0;1;1;5;4
2;0206;6;4;19;1;0;1;1;1;4
9;0906;6;4;19;1;0;2;2;4;4
12;1207;6;4;19;2;0;2;2;3;7
9;0910;6;5;0;2;0;2;2;3;4
12;1210;6;5;2;2;0;0;0;3;4
9;0911;6;5;5;2;0;1;1;1;4
12;1208;6;5;7;1;1;0;1;7;4
9;0911;6;5;11;1;0;1;1;3;7
9;0906;6;5;11;1;0;1;1;2;5
9;0901;6;5;12;2;0;1;1;7;4
9;0906;6;5;15;1;0;1;1;4;4
7;0707;6;5;16;2;0;1;1;7;4
9;0906;6;5;17;2;0;0;0;5;4
9;0910;6;5;17;2;0;1;1;1;4
17;1703;6;5;17;2;0;0;0;3;7
17;1703;6;5;18;2;0;0;0;3;4
12;9008;6;5;18;1;0;1;1;1;4
1;0101;6;5;20;2;0;1;1;5;4
12;1210;6;5;21;2;1;2;3;1;4
1;0101;6;5;22;2;0;0;0;3;4
9;0901;6;6;3;2;0;0;0;7;4
9;0916;6;6;4;2;0;0;0;8;10
9;0908;6;6;11;2;0;1;1;1;4
9;0921;6;6;12;2;0;0;0;2;5
11;1111;6;6;13;2;0;1;1;7;4
1;0101;6;6;14;2;0;0;0;3;7
9;0903;6;6;15;2;0;1;1;7;4
12;1207;6;6;17;2;0;1;1;5;4
9;0906;6;6;18;2;0;2;2;3;4
9;0904;6;6;18;2;0;2;2;1;4
9;0911;6;6;19;1;0;1;1;1;4
9;0911;6;6;19;2;1;0;1;3;7
2;0206;6;6;19;1;0;1;1;5;4
9;0920;6;6;20;2;0;2;2;1;4
9;0906;6;6;20;2;0;1;1;3;7
1;0108;6;6;21;2;0;0;0;3;7
9;0911;6;6;21;2;0;1;1;4;4
9;0901;6;6;21;2;0;1;1;7;4
12;1208;6;6;21;1;0;2;2;1;4
9;0911;6;6;22;2;0;1;1;1;4
9;0921;6;6;23;2;0;1;1;7;4
9;0916;6;7;3;1;0;0;0;3;4
9;0911;6;7;3;2;0;0;0;7;4
9;0904;6;7;5;2;0;0;0;7;4
9;0913;6;7;6;2;1;0;1;4;4
7;0706;6;7;6;2;0;0;0;7;4
12;1201;6;7;7;2;0;1;1;1;4
9;0906;6;7;9;2;0;2;2;4;4
9;0921;6;7;12;1;0;1;1;1;4
24;2402;6;7;13;1;0;1;1;3;7
9;0920;6;7;14;1;0;3;3;3;4
12;1203;6;7;16;2;0;5;5;3;7
13;1309;6;7;17;2;0;0;0;3;4
7;0701;6;7;18;2;0;6;6;3;4
12;1204;6;7;18;2;0;3;3;7;4
9;0911;6;7;19;2;0;1;1;3;7
9;0925;6;7;19;2;0;1;1;1;4
9;0909;6;7;20;2;0;1;1;7;4
24;2401;6;7;21;2;1;1;2;3;4
12;1207;6;7;21;2;0;1;1;1;4
9;0911;6;7;22;2;0;0;0;7;4
9;0920;6;7;23;2;1;0;1;3;7
9;0906;6;7;23;1;0;0;0;4;4
9;0911;6;7;23;2;0;2;2;1;4
9;0902;6;7;23;2;1;0;1;7;4
24;2402;6;1;3;2;0;1;1;3;7
2;0207;6;1;8;1;0;1;1;7;4
23;2302;6;1;9;2;0;2;2;7;4
9;0913;6;1;9;1;0;1;1;7;4
1;0101;6;1;9;2;0;2;2;7;4
1;0102;6;1;10;2;0;0;0;7;4
12;1207;6;1;10;1;0;1;1;3;4
9;0906;6;1;11;2;0;1;1;2;5
9;0909;6;1;14;2;0;2;2;3;4
13;1314;6;1;16;2;0;1;1;6;4
9;0925;6;1;16;2;0;1;1;3;4
12;1205;6;1;16;2;0;2;2;7;4
9;0920;6;1;20;2;0;1;1;1;4
9;0916;6;2;0;2;0;1;1;7;4
17;1703;6;2;2;2;0;1;1;7;4
9;0920;6;2;6;2;0;1;1;7;4
13;1309;6;2;7;2;0;1;1;3;4
9;0906;6;2;11;2;0;2;2;3;7
12;1203;6;2;12;2;0;4;4;3;7
12;1208;6;2;16;2;0;1;1;1;4
9;0909;6;2;16;2;0;2;2;3;7
9;0906;6;2;16;2;0;0;0;3;4
9;0916;6;2;17;1;0;0;0;8;10
9;0914;6;2;18;1;0;3;3;3;7
9;0920;6;3;2;2;0;0;0;7;4
9;0906;6;3;7;2;0;0;0;2;5
9;0925;6;3;10;2;0;1;1;1;4
24;2402;6;3;18;2;0;1;1;3;7
9;0920;6;3;21;2;0;1;1;1;4
9;9004;6;4;6;2;0;2;2;3;7
7;0710;6;4;7;2;0;1;1;3;7
9;0906;6;4;9;2;0;1;1;3;7
9;0916;6;4;12;1;0;0;0;3;4
9;0901;6;4;15;2;0;0;0;7;4
9;0906;6;4;16;2;0;2;2;7;4
9;0918;6;4;19;2;0;2;2;7;4
24;2403;6;4;19;1;0;3;3;3;4
24;2402;6;4;21;2;0;3;3;3;7
9;0921;6;5;5;2;0;0;0;7;4
9;0916;6;5;6;1;0;0;0;4;4
9;0920;6;5;6;2;1;1;2;1;4
9;0902;6;5;6;2;1;0;1;3;4
9;0920;6;5;6;2;0;0;0;4;4
9;0901;6;5;8;2;0;3;3;7;4
9;0912;6;5;9;1;0;1;1;1;4
9;0919;6;5;11;1;0;1;1;3;4
9;0911;6;5;11;2;0;5;5;3;4
24;2402;6;5;12;1;0;1;1;3;7
9;0916;6;5;13;1;0;1;1;5;4
13;1310;6;5;13;2;0;2;2;3;4
1;0101;6;5;20;2;0;0;0;4;4
24;2401;6;5;20;1;0;3;3;3;7
9;0912;6;5;20;2;1;0;1;3;7
9;0906;6;5;21;2;0;1;1;1;4
7;0714;6;5;21;2;0;0;0;4;4
9;0901;6;5;23;2;0;0;0;7;4
13;1309;6;6;1;2;0;2;2;3;7
12;1205;6;6;5;2;1;0;1;3;7
13;1309;6;6;6;2;0;1;1;3;7
24;2402;6;6;8;1;0;1;1;3;7
9;0921;6;6;9;1;0;0;0;3;7
1;0101;6;6;12;2;0;1;1;3;7
9;0916;6;6;13;1;0;1;1;5;4
9;0921;6;6;15;1;0;1;1;3;7
24;2402;6;6;15;1;0;1;1;1;4
9;0911;6;6;17;2;0;1;1;6;4
9;0916;6;6;18;1;0;0;0;4;4
12;1207;6;6;19;2;0;1;1;1;4
24;2401;6;6;19;2;0;0;0;4;4
24;2401;6;6;21;2;0;2;2;7;4
24;2402;6;6;21;1;0;2;2;3;7
9;0906;6;6;23;1;0;2;2;3;7
1;0108;6;7;1;2;0;3;3;3;7
23;2301;6;7;1;2;0;1;1;3;4
9;0901;6;7;2;1;0;0;0;4;4
9;0925;6;7;3;2;0;1;1;4;4
9;0927;6;7;3;2;0;0;0;7;4
2;0206;6;7;3;1;0;2;2;3;7
24;2401;6;7;4;2;0;4;4;4;4
9;0916;6;7;4;1;0;0;0;3;4
24;2401;6;7;5;2;0;1;1;7;4
9;0908;6;7;9;1;0;1;1;1;4
9;0902;6;7;11;2;0;2;2;3;7
7;0712;6;7;14;2;0;1;1;7;4
9;0906;6;7;21;2;0;1;1;3;7
9;0912;6;7;21;2;0;2;2;7;4
9;0906;6;7;21;2;0;1;1;7;4
1;0101;6;7;23;2;0;2;2;3;7
12;1201;6;1;6;2;0;1;1;3;7
12;1203;6;1;6;2;0;1;1;7;4
13;1309;6;1;8;2;0;0;0;4;4
7;0707;6;1;10;1;0;0;0;3;7
7;0706;6;1;18;2;0;1;1;1;4
13;1312;6;1;19;2;0;1;1;3;4
9;0918;6;1;21;2;0;1;1;7;4
9;0908;6;1;21;1;0;1;1;8;10
1;0103;6;2;4;2;0;0;0;7;4
13;1313;6;2;7;2;0;1;1;3;7
24;2401;6;2;8;2;0;20;20;7;4
23;2301;6;2;8;2;0;2;2;3;4
1;0108;6;2;12;2;0;1;1;5;4
24;2403;6;2;13;1;0;1;1;1;4
9;0912;6;2;16;2;0;1;1;7;4
1;0105;6;2;17;2;0;0;0;7;4
12;1210;6;2;23;2;3;0;3;3;7
24;2403;6;3;1;1;0;1;1;3;7
9;0903;6;3;6;2;0;1;1;4;4
9;0910;6;3;8;2;0;1;1;2;5
9;0906;6;3;10;2;1;0;1;3;7
9;0920;6;3;11;2;0;1;1;1;4
7;0710;6;3;14;2;0;0;0;3;4
9;0906;6;3;15;2;0;1;1;1;4
9;0922;6;3;17;2;0;1;1;1;4
13;1301;6;3;17;2;0;2;2;7;4
12;1201;6;3;18;2;0;1;1;1;4
12;1210;6;3;18;2;0;1;1;3;4
9;0925;6;3;19;2;0;2;2;3;7
24;2402;6;3;19;1;0;0;0;3;7
13;1306;6;3;19;2;0;1;1;1;4
9;0923;6;3;20;2;0;3;3;3;7
9;0901;6;4;0;2;0;0;0;7;4
12;1201;6;4;7;2;0;0;0;3;4
9;0921;6;4;7;1;0;1;1;3;7
7;0709;6;4;7;2;1;23;24;7;4
9;0911;6;4;8;2;0;1;1;8;10
9;0906;6;4;12;1;0;1;1;3;7
9;0920;6;4;12;1;0;1;1;1;4
17;1703;6;4;12;2;0;1;1;7;4
9;0908;6;4;12;2;0;1;1;3;4
11;1101;6;4;15;2;0;1;1;7;4
12;1201;6;4;15;2;0;2;2;3;7
13;1316;6;4;18;2;0;0;0;6;4
9;0911;6;4;19;2;0;1;1;1;4
9;0906;6;5;0;2;0;1;1;3;4
24;2402;6;5;4;2;0;1;1;5;4
9;0911;6;5;5;2;0;2;2;1;4
1;0101;6;5;6;2;0;0;0;3;7
24;2401;6;5;7;2;0;1;1;2;5
9;0916;6;5;8;2;0;0;0;3;4
12;1207;6;5;13;2;0;9;9;3;7
13;1313;6;5;13;2;0;2;2;3;7
9;0911;6;5;15;1;0;1;1;4;4
24;2403;6;5;16;1;0;2;2;3;7
9;0901;6;5;18;2;0;1;1;1;4
9;0910;6;5;18;2;0;1;1;1;4
12;1210;6;5;21;2;0;1;1;3;7
12;1210;6;5;23;2;0;0;0;5;4
9;0916;6;6;2;1;0;0;0;4;4
9;0906;6;6;3;1;0;0;0;3;7
9;0902;6;6;4;2;1;0;1;7;4
9;0911;6;6;6;2;0;1;1;3;4
9;0919;6;6;7;2;0;1;1;7;4
24;2401;6;6;8;1;0;2;2;3;7
9;0911;6;6;11;2;0;1;1;2;5
9;0911;6;6;11;1;0;1;1;3;7
9;0919;6;6;12;2;0;2;2;3;7
9;0921;6;6;12;1;0;1;1;3;7
24;2401;6;6;15;2;0;2;2;7;4
13;1313;6;6;16;2;0;0;0;7;4
12;1204;6;6;17;2;0;1;1;5;4
9;0901;6;6;18;2;0;1;1;3;7
9;0901;6;6;19;2;0;0;0;7;4
7;0712;6;6;19;2;0;0;0;7;4
24;2401;6;6;22;2;1;0;1;3;7
13;1309;6;7;1;2;0;1;1;3;4
9;0901;6;7;1;2;0;0;0;3;4
7;0701;6;7;1;2;0;0;0;7;4
9;0906;6;7;6;2;0;1;1;1;4
12;1208;6;7;10;2;3;1;4;3;4
9;0904;6;7;13;2;0;1;1;5;4
12;1208;6;7;14;1;0;4;4;3;7
2;0203;6;7;14;1;0;4;4;3;7
9;0911;6;7;15;2;0;1;1;3;7
9;0902;6;7;17;2;0;1;1;5;4
9;0908;6;7;18;2;0;2;2;7;4
9;0910;6;7;19;2;0;1;1;8;10
7;0706;6;7;20;2;0;0;0;7;4
23;2301;6;7;20;2;0;0;0;7;4
13;1301;6;7;21;2;0;0;0;3;4
9;0916;6;7;23;1;0;0;0;3;7
11;1101;6;6;3;2;0;2;2;7;4
6;0607;6;3;10;1;1;0;1;1;7
6;0601;6;7;3;2;1;0;1;1;7
6;0601;6;5;16;2;0;1;1;3;2
13;1301;6;6;6;1;0;1;1;3;7
13;1301;6;6;13;1;0;0;0;4;4
13;1301;6;7;21;1;0;0;0;8;9
13;1301;6;2;12;1;0;1;1;8;4
11;1101;6;1;19;1;0;0;0;3;1
11;1101;6;2;22;1;0;1;1;3;4
11;1101;6;3;21;1;0;2;2;3;1
10;1004;6;7;18;1;1;0;1;1;4
1;0101;6;6;13;1;0;1;1;5;4
1;0101;6;5;18;1;1;0;1;1;5
1;0101;6;7;19;1;0;1;1;1;1
18;1801;6;1;4;1;0;1;1;4;3
11;1101;6;4;11;1;0;0;0;4;6
11;1101;6;4;18;1;0;1;1;1;5
11;1101;6;5;0;1;0;0;0;4;3
11;1101;6;6;20;2;0;5;5;5;1
11;1101;6;7;4;1;0;1;1;3;1
11;1101;6;6;23;1;0;0;0;4;4
11;1101;6;7;12;2;0;0;0;3;3
18;1801;6;6;19;2;0;0;0;3;7
11;1101;6;7;16;1;0;0;0;4;1
11;1101;6;2;9;1;0;0;0;3;7
18;1801;6;7;2;2;0;0;0;3;2
18;1801;6;6;1;1;0;2;2;1;1
18;1801;6;6;21;1;0;0;0;3;4
18;1801;6;2;23;2;0;0;0;4;1
18;1801;6;3;20;2;0;3;3;6;4
18;1801;6;3;23;1;0;0;0;4;3
18;1801;6;5;14;1;0;1;1;3;2
18;1801;6;6;12;1;1;0;1;1;5
18;1801;6;5;22;2;0;1;1;7;3
23;2301;6;6;17;1;0;1;1;7;3
23;2301;6;6;21;1;0;2;2;3;7
18;1801;6;4;6;2;1;0;1;1;3
23;2301;6;7;0;1;0;2;2;3;1
18;1801;6;3;23;1;0;1;1;4;3
8;0804;6;7;3;2;1;0;1;4;3
18;1801;6;5;11;1;0;1;1;3;7
18;1801;6;6;8;1;0;2;2;3;4
23;2301;6;7;7;1;0;2;2;3;4
18;1801;6;5;13;1;0;1;1;1;5
23;2301;6;6;23;1;0;0;0;3;1
1;0101;6;7;21;1;0;1;1;7;1
23;2301;6;7;12;2;0;0;0;3;4
23;2301;6;7;13;2;0;0;0;7;3
23;2301;6;1;12;1;0;2;2;3;4
23;2301;6;2;14;2;0;1;1;3;4
23;2301;6;2;19;1;0;0;0;3;4
23;2301;6;2;14;1;0;1;1;3;7
23;2301;6;2;22;1;0;3;3;3;7
23;2301;6;3;8;1;0;0;0;3;4
23;2301;6;4;0;2;0;0;0;1;4
23;2301;6;4;2;1;0;0;0;3;1
23;2301;6;4;12;1;0;0;0;4;3
23;2301;6;5;23;1;0;1;1;7;3
23;2301;6;6;9;2;0;1;1;3;7
23;2301;6;6;10;1;0;1;1;5;4
23;2301;6;6;19;1;2;1;3;4;3
23;2301;6;7;16;1;0;0;0;1;4
17;1709;6;7;21;1;0;0;0;3;7
23;2301;6;1;13;2;0;1;1;3;3
23;2301;6;1;20;1;0;1;1;3;1
17;1709;6;1;19;1;1;0;1;1;4
18;1801;6;1;8;1;0;1;1;1;5
9;0907;6;3;10;1;0;0;0;5;2
9;0907;6;5;12;1;0;0;0;5;4
9;0907;6;3;7;1;0;1;1;3;4
13;1301;6;5;16;1;0;2;2;3;3
13;1301;6;6;5;1;0;0;0;7;3
13;1301;6;1;7;1;0;1;1;3;7
17;1701;6;6;15;1;0;1;1;1;5
13;1301;6;1;14;1;1;0;1;7;3
17;1701;6;6;9;2;0;0;0;1;4
13;1301;6;2;12;1;0;0;0;3;7
17;1701;6;6;9;1;0;1;1;3;4
13;1301;6;4;23;1;0;1;1;3;7
17;1701;6;6;17;2;0;3;3;3;3
17;1701;6;6;11;2;0;0;0;3;4
17;1701;6;6;21;1;0;0;0;3;4
17;1701;6;6;22;1;0;0;0;3;4
17;1701;6;6;14;1;0;0;0;3;4
17;1701;6;6;19;1;0;0;0;4;3
17;1701;6;6;7;1;0;0;0;4;3
17;1701;6;6;15;1;0;0;0;4;2
17;1701;6;6;3;1;1;0;1;7;3
17;1701;6;7;1;1;1;0;1;3;1
17;1701;6;1;8;1;0;1;1;8;5
17;1701;6;7;3;1;1;0;1;8;3
17;1701;6;7;22;1;0;0;0;3;1
18;1801;6;3;19;2;1;0;1;1;3
17;1701;6;7;15;1;0;0;0;4;2
17;1701;6;7;12;1;1;0;1;7;2
17;1701;6;7;21;1;0;1;1;1;5
18;1801;6;1;19;1;0;1;1;3;4
17;1701;6;7;2;2;0;0;0;3;1
17;1701;6;7;10;1;0;0;0;3;1
18;1801;6;2;21;2;1;0;1;1;3
17;1701;6;1;13;2;0;0;0;8;7
17;1701;6;7;9;2;0;1;1;3;2
17;1701;6;1;9;1;0;2;2;1;5
17;1701;6;1;6;1;0;0;0;3;2
17;1701;6;7;13;1;0;6;6;4;3
18;1801;6;1;23;2;0;2;2;4;1
17;1701;6;1;5;1;0;0;0;3;1
17;1701;6;2;7;1;0;1;1;1;1
17;1701;6;1;8;2;0;0;0;3;2
18;1801;6;4;18;1;0;1;1;1;4
17;1701;6;2;5;1;0;0;0;3;3
17;1701;6;2;8;1;0;1;1;3;7
17;1701;6;1;10;1;0;0;0;3;7
17;1701;6;2;18;2;0;1;1;1;5
17;1701;6;2;8;1;0;0;0;4;2
17;1701;6;2;11;1;0;1;1;4;3
17;1701;6;1;12;1;0;3;3;3;3
17;1701;6;2;16;1;1;0;1;8;3
17;1701;6;1;18;1;0;0;0;4;2
17;1701;6;3;13;1;0;1;1;1;5
17;1701;6;3;14;1;0;1;1;1;4
18;1801;6;7;3;2;0;0;0;4;1
17;1701;6;4;7;1;0;0;0;3;2
17;1701;6;3;19;1;0;1;1;3;3
17;1701;6;3;13;1;0;1;1;3;3
17;1701;6;4;13;1;0;1;1;3;2
17;1701;6;3;16;1;0;0;0;3;4
17;1701;6;4;15;1;0;1;1;3;7
17;1701;6;3;23;1;1;1;2;3;7
17;1701;6;4;20;2;0;1;1;4;1
17;1701;6;3;2;1;0;0;0;4;4
17;1701;6;5;10;1;1;0;1;8;2
17;1701;6;5;0;2;0;6;6;8;4
17;1701;6;6;8;1;1;0;1;1;5
17;1701;6;5;3;1;0;0;0;8;4
1;0101;6;7;2;2;0;1;1;4;7
17;1701;6;6;20;1;0;3;3;1;1
17;1701;6;6;19;1;0;1;1;3;1
17;1701;6;5;7;1;0;1;1;1;5
17;1701;6;5;8;1;1;0;1;1;4
14;1410;6;6;21;1;0;0;0;7;4
18;1801;6;6;1;1;0;0;0;4;1
18;1801;6;6;5;1;0;0;0;4;1
17;1701;6;6;21;1;0;1;1;1;5
17;1701;6;6;17;1;0;0;0;3;4
10;1001;6;1;7;1;0;0;0;1;4
17;1701;6;5;7;2;0;1;1;2;5
17;1701;6;5;0;1;0;3;3;3;3
10;1001;6;1;9;1;0;1;1;3;3
17;1701;6;6;19;1;0;2;2;8;4
17;1701;6;6;6;1;0;2;2;3;7
17;1701;6;5;19;2;0;0;0;3;2
18;1801;6;6;16;1;0;0;0;3;4
17;1701;6;6;8;1;0;1;1;7;3
10;1001;6;1;10;2;0;0;0;7;3
17;1701;6;5;15;2;0;0;0;3;2
17;1701;6;6;5;1;0;0;0;4;3
17;1701;6;6;19;1;0;2;2;3;3
17;1701;6;5;9;1;0;1;1;3;4
17;1701;6;5;1;1;0;2;2;3;1
17;1701;6;6;21;1;0;0;0;3;2
17;1701;6;5;14;1;0;1;1;3;4
17;1701;6;5;15;2;0;0;0;3;1
17;1701;6;6;23;1;0;0;0;4;4
17;1701;6;6;4;1;0;0;0;7;2
17;1701;6;6;21;1;1;0;1;8;4
17;1701;6;6;15;1;0;1;1;1;4
17;1701;6;6;22;1;0;0;0;7;4
10;1001;6;3;6;1;0;1;1;4;3
17;1701;6;6;13;1;0;0;0;7;4
17;1701;6;5;20;1;0;0;0;4;1
17;1701;6;5;19;1;0;0;0;4;3
1;0101;6;1;14;2;0;0;0;3;4
17;1701;6;5;8;1;0;0;0;4;2
17;1701;6;7;2;1;0;2;2;3;1
17;1701;6;5;18;2;0;0;0;7;3
17;1701;6;7;23;1;0;1;1;4;3
17;1701;6;7;1;1;0;1;1;4;2
17;1701;6;7;6;1;0;0;0;4;3
17;1701;6;7;10;1;0;0;0;3;1
17;1701;6;1;0;1;0;0;0;4;2
17;1701;6;7;1;1;0;0;0;4;3
1;0101;6;7;19;2;0;1;1;3;7
17;1701;6;7;18;1;0;1;1;1;5
17;1701;6;7;0;1;1;1;2;7;2
17;1701;6;7;5;1;0;0;0;7;4
17;1701;6;7;3;1;0;0;0;4;3
17;1701;6;5;8;1;0;1;1;8;2
17;1701;6;7;4;2;0;0;0;4;4
17;1701;6;6;12;1;0;0;0;3;7
11;1101;6;2;23;1;0;0;0;4;4
23;2301;6;5;23;1;0;0;0;3;4
11;1101;6;3;0;1;0;0;0;3;1
11;1101;6;5;5;1;0;1;1;4;4
11;1101;6;3;19;1;1;0;1;1;5
11;1101;6;4;13;1;0;1;1;3;4
23;2301;6;1;1;1;0;2;2;3;8
23;2301;6;7;7;2;0;1;1;3;2
23;2301;6;5;1;1;0;0;0;4;3
23;2301;6;5;13;1;0;1;1;5;3
12;1205;6;1;8;1;0;0;0;3;4
23;2301;6;6;1;1;1;1;2;4;8
23;2301;6;5;22;1;0;1;1;7;3
23;2301;6;6;22;1;0;1;1;7;3
23;2301;6;7;12;1;0;3;3;3;4
9;0907;6;6;23;1;0;0;0;3;1
9;0907;6;6;23;1;0;0;0;3;1
9;0907;6;7;7;1;0;0;0;4;3
9;0907;6;7;19;1;0;0;0;1;5
9;0907;6;7;19;1;0;0;0;1;5
9;0907;6;7;20;1;0;0;0;1;3
9;0907;6;1;11;1;0;0;0;1;4
9;0907;6;1;18;1;0;2;2;3;4
9;0907;6;2;19;1;0;1;1;3;4
9;0907;6;3;6;1;0;1;1;2;5
9;0907;6;3;14;1;1;0;1;3;3
9;0907;6;3;14;1;0;1;1;3;2
9;0907;6;3;17;1;0;0;0;5;4
9;0907;6;5;20;1;0;0;0;2;2
9;0907;6;5;17;1;0;2;2;3;4
9;0907;6;6;18;1;0;2;2;3;4
9;0907;6;7;19;1;0;0;0;1;4
9;0907;6;7;21;1;0;0;0;3;4
9;0907;6;1;13;1;0;1;1;2;2
9;0907;6;1;19;1;0;1;1;4;4
9;0907;6;2;14;1;0;1;1;3;4
9;0907;6;3;0;1;0;0;0;7;4
9;0907;6;3;7;1;0;0;0;3;4
9;0907;6;4;6;1;0;1;1;1;4
9;0907;6;5;16;1;0;0;0;4;4
9;0907;6;6;7;1;0;2;2;2;3
9;0907;6;6;8;1;0;0;0;3;4
9;0907;6;6;15;1;0;1;1;3;4
9;0907;6;6;19;1;0;1;1;3;1
9;0907;6;6;21;1;0;1;1;2;1
10;1004;6;6;10;1;0;0;0;1;4
10;1004;6;7;19;1;1;0;1;1;4
18;1801;6;3;13;1;0;0;0;1;4
18;1801;6;3;18;2;0;1;1;7;3
18;1801;6;1;21;2;0;0;0;3;7
6;0601;6;1;12;1;0;1;1;3;7
18;1801;6;2;8;1;0;2;2;3;7
18;1801;6;4;7;2;0;1;1;3;7
18;1801;6;7;16;1;0;0;0;3;1
18;1801;6;7;0;1;0;0;0;4;1
1;0101;6;2;6;1;0;1;1;3;7
5;0501;6;1;1;2;0;0;0;7;4
18;1801;6;6;7;1;0;1;1;1;1
1;0101;6;6;13;1;0;0;0;3;4
18;1801;6;7;3;2;0;0;0;3;4
5;0501;6;6;13;2;0;0;0;7;3
18;1801;6;2;20;1;0;0;0;4;4
18;1801;6;3;8;1;0;0;0;4;4
5;0501;6;6;19;1;0;0;0;3;4
18;1801;6;7;15;1;0;0;0;3;4
1;0101;6;1;5;1;0;2;2;3;4
5;0501;6;7;14;2;0;0;0;7;3
1;0101;6;2;16;1;0;1;1;3;7
5;0501;6;7;12;1;0;0;0;7;4
1;0101;6;2;18;1;0;1;1;3;4
5;0501;6;7;22;1;0;0;0;3;4
1;0101;6;2;17;1;0;1;1;2;1
1;0101;6;3;14;1;0;3;3;3;4
5;0501;6;1;6;1;0;1;1;3;4
5;0501;6;2;16;2;0;0;0;3;4
1;0101;6;4;8;1;0;1;1;3;3
1;0101;6;4;10;1;0;1;1;3;3
1;0101;6;3;7;1;0;0;0;3;3
5;0501;6;4;22;1;0;1;1;3;4
5;0501;6;7;5;1;0;0;0;1;4
5;0501;6;6;5;2;0;0;0;7;4
1;0101;6;3;13;1;0;1;1;3;7
5;0501;6;6;15;2;0;0;0;5;1
5;0501;6;7;14;1;0;0;0;3;4
5;0501;6;7;21;2;0;1;1;3;3
5;0506;6;6;15;1;0;0;0;3;3
5;0501;6;1;11;1;0;0;0;3;1
5;0501;6;1;18;2;0;2;2;3;3
5;0501;6;4;6;1;0;1;1;3;4
5;0501;6;4;15;2;0;0;0;7;9
5;0501;6;4;22;2;0;0;0;3;3
5;0501;6;1;19;2;0;0;0;3;3
5;0501;6;4;18;1;0;0;0;3;1
5;0501;6;5;14;1;0;0;0;3;3
5;0501;6;5;20;1;0;0;0;3;4
